type,sent,ambiguity,reason
全部+VP+的+NP,全部测试的程序,0,这些程序被全部测试了
全部+VP+的+NP,全部校准的仪器,0,这些仪器被全部校准了
全部+VP+的+NP,全部保护的文物,0,这些文物被全部保护了
全部+VP+的+NP,全部组织的活动,0,这些活动被全部组织了
全部+VP+的+NP,全部清点的库存,0,这些库存被全部清点了
全部+VP+的+NP,全部改造的建筑,0,这些建筑被全部改造了
全部+VP+的+NP,全部申请的证件,0,这些证件被全部申请了
全部+VP+的+NP,全部审核的资料,0,这些资料被全部审核了
全部+VP+的+NP,全部清洁的设备,0,这些设备被全部清洁了
全部+VP+的+NP,全部回收的废料,0,这些废料被全部回收了
全部+VP+的+NP,全部收集的样本,0,这些样本被全部收集了
全部+VP+的+NP,全部扫描的文件,0,这些文件被全部扫描了
全部+VP+的+NP,全部采纳的建议,0,这些建议被全部采纳了
全部+VP+的+NP,全部布置的教室,0,这些教室被全部布置了
N1+N2,牛奶面包,1,“牛奶面包”可以理解为并列关系的两种食物（牛奶和面包），也可理解为用牛奶制作的面包（偏正结构）
N1+N2,咖啡牛奶,1,可以理解为咖啡和牛奶，也可以理解为咖啡和牛奶的混合饮品
N1+N2,糖果巧克力,1,该短语存在名词性歧义，可以理解为并列结构（糖果和巧克力）或偏正结构（糖果味的巧克力）
N1+N2,饼干蛋糕,1,'饼干蛋糕'可以理解为并列关系的'饼干和蛋糕'两种食物，也可理解为用饼干制作的蛋糕（如饼干碎作为基底或原料的蛋糕）
N1+N2,番茄鸡蛋,1,番茄鸡蛋可以指番茄炒蛋这道菜，也可以指番茄和鸡蛋两种食材
N1+N2,红酒巧克力,1,既可以理解为红酒与巧克力两种独立物品，也可理解为用红酒制作的巧克力制品。
N1+N2,白酒糖果,1,该短语可理解为并列结构（白酒和糖果两种物品）或偏正结构（含有白酒成分的糖果）
N1+N2,果汁汽水,1,‘果汁汽水’可以指含有果汁成分的汽水（修饰关系），也可以指果汁和汽水两种独立饮品（并列关系）
N1+N2,巧克力饼干,1,“巧克力饼干”可以指饼干中含有巧克力成分的饼干，也可以分别指巧克力和饼干两种独立食品
N1+N2,咖啡蛋糕,1,“咖啡蛋糕”可以指含有咖啡成分的蛋糕，也可以分别指咖啡和蛋糕两种独立食品
N1+N2,酸奶饼干,1,该短语可以理解为用酸奶制作的饼干（酸奶+饼干复合词），也可理解为酸奶和饼干两种并列的食品（并列名词结构）
N1+N2,冰淇淋蛋糕,1,冰淇淋蛋糕可以表示用冰淇淋制作的蛋糕，也可以表示冰淇淋和蛋糕两种不同的甜点
N1+N2,巧克力糖果,1,短语'巧克力糖果'可以理解为由巧克力制成的糖果（整体为一个复合名词），也可理解为并列关系的'巧克力与糖果'（两种独立事物）
N1+N2,鸡蛋面包,1,句子可以理解为'含有鸡蛋成分的面包'（整体名词）或'鸡蛋和面包'（并列结构）两种含义
N1+N2,电脑椅子,1,'电脑椅子'可以表示供使用电脑时坐的椅子，也可以表示带有电脑功能的椅子（如内置智能设备）
N1+N2,茶杯碟子,1,短语结构存在名词性组合歧义，可解析为并列结构（茶杯和碟子）或偏正结构（茶杯专用的碟子）
N1+N2,山谷溪流,1,短语结构可被拆解为'山谷的溪流'(偏正结构)或'山谷与溪流'(并列结构)
N1+N2,田野森林,1,'田野森林'可以理解为并列关系的'田野和森林'，也可理解为以'田野'为修饰语的'位于田野中的森林'
N1+N2,公园商场,1,‘公园商场’可理解为以公园为主题的商场名称，或指两个独立场所（公园和商场）的并列存在
N1+N2,冰川海洋,1,短语结构组合存在名词并列/从属双重解读：可理解为并列关系的'冰川与海洋'（两种地理形态），也可解读为从属关系的'冰川的海洋'（冰川构成的海洋/冰川区域的海洋）
N1+N2,森林草原,1,“森林草原”可以指同时包含森林和草原两种生态系统的区域，也可以指森林与草原过渡形成的特殊生态系统类型（如稀树草原）。
N1+N2,鸡蛋面条,1,短语结构存在修饰歧义：'鸡蛋'既可作名词修饰'面条'（鸡蛋制成的面条），也可理解为并列名词（鸡蛋和面条）
N1+N2,果汁牛奶,1,短语'果汁牛奶'可理解为'果汁和牛奶（两种饮品）'或'含有果汁的牛奶（混合饮品）'
N1+N2,香蕉面包,1,‘香蕉面包’可以理解为用香蕉制作的面包，也可以理解为香蕉和面包两种物品
N1+N2,牛奶饼干,1,短语'牛奶饼干'可以理解为'添加了牛奶的饼干'，也可理解为'牛奶和饼干'两种并列物品
N1+N2,空气环境,0,指空气的质量状况或空气所处的环境状态
N1+N2,房间床铺,0,房间里的床。
N1+N2,家庭气氛,0,家庭氛围或家庭环境
N1+N2,灯光色调,0,灯光和色调的组合效果
N1+N2,山峰景色,0,"""山峰景色""指的是山峰的景色。"
N1+N2,街道人群,0,街道上的人群
N1+N2,市场需求,0,市场对某种产品或服务的需求。
N1+N2,儿童活动,0,"""儿童活动""的意思是指专为儿童组织的活动。"
N1+N2,湖水倒影,0,湖水中映出的影子。
N1+N2,技术设备,0,"""技术设备""指的是用于技术目的或与技术相关的设备。"
N1+N2,制度规范,0,"""制度规范""指的是关于制度的规范性内容或规定。"
N1+N2,节日气氛,0,节日的氛围或情调
N1+N2,资源配置,0,资源的分配和安排
N1+N2,笑容脸庞,0,"""笑容脸庞""的意思是""带着笑容的脸""。"
N1+N2,村庄风貌,0,村庄的整体外观和特色。
N1+N2,水果味道,0,水果的味道
N1+N2,比赛气氛,0,"""比赛气氛""的意思是""比赛的氛围或环境""。"
N1+N2,工人动作,0,工人们的操作或行为。
N1+N2,校园角落,0,校园中某个偏僻或不起眼的地方
N1+N2,城市节奏,0,城市的生活节奏或步调
N1+N2,桥梁结构,0,"""桥梁的结构""（指桥梁的构造方式或组成部分）"
N1+N2,音乐旋律,0,音乐旋律指的是音乐中的曲调或音调组合。
VP+ADJ+的+N,鼓励勤奋的老师,1,句法结构存在双重修饰关系：1. VP「鼓励」直接作用于「勤奋的老师」（被鼓励对象是勤奋的老师）；2. VP与ADJ构成复合结构「鼓励勤奋」再修饰「老师」（老师具有鼓励他人勤奋的特质）
VP+ADJ+的+N,玩耍开心的狗狗,1,VP+ADJ+的+N结构存在两种解析方式：1.动词短语'玩耍'修饰整体'开心的狗狗'(玩耍的客体是开心的狗狗)；2.复合结构'玩耍开心'修饰'狗狗'(描述具有使玩耍开心属性的狗狗)
VP+ADJ+的+N,玩耍开心的小猫,1,VP+ADJ+的+N结构存在修饰层级歧义：'玩耍'可同时修饰'开心的小猫'(VP修饰整体ADJ+的+N)，也可与'开心'形成复合结构'玩耍开心的'修饰'小猫'(VP+ADJ+的修饰N)
VP+ADJ+的+N,摆放整齐的书本,1,该句属于'VP+ADJ+的+N'结构，存在两种解释可能：1) 将'摆放整齐'视为整体修饰'书本'(VP修饰ADJ的N)，表示书本因被摆放而变得整齐；2) 将'摆放'与'整齐的书本'分离(VP+ADJ的修饰N)，表示对原本就整齐的书本进行摆放
VP+ADJ+的+N,照顾细心的奶奶,1,VP+ADJ+的+N 结构存在两种解读：1. (照顾细心)的奶奶 指奶奶具有照顾行为且细心；2. 照顾 (细心的奶奶) 指被照顾对象是细心的奶奶
VP+ADJ+的+N,讨厌脏乱的厨师,1,既可以理解为厨师讨厌脏乱（的环境），也可以理解为某人讨厌这个脏乱的厨师。
VP+ADJ+的+N,照顾细心的母亲,1,VP+ADJ+的+N结构存在两种解析方式：(1) VP修饰整个ADJ+的+N结构，表示对具有ADJ特征N的VP行为；(2) VP+ADJ整体作为定语修饰N，表示具有VP+ADJ特征的N
VP+ADJ+的+N,喜爱精彩的书迷,1,VP+ADJ+的+N结构存在双重修饰关系：1) '喜爱精彩'整体作为动词短语修饰'书迷'，表示'喜爱精彩事物的书迷'；2) '精彩'单独作为形容词修饰'书迷'，'喜爱'作为独立动词支配'精彩的书迷'，表示'喜欢那些精彩的书迷'
VP+ADJ+的+N,讨厌拥挤的大象,1,句子符合『VP+ADJ+的+N』歧义结构：动词短语『讨厌』可同时修饰『拥挤的大象』整体（动宾结构），或与形容词『拥挤』形成组合后共同修饰名词『大象』（偏正结构，表示讨厌拥挤的/大象）
VP+ADJ+的+N,讨厌潮湿的猫,1,VP+ADJ+的+N结构存在两种语法切分可能：1.(讨厌潮湿)的猫 表示具有[讨厌潮湿]属性的猫；2.讨厌+(潮湿的猫) 表示对[潮湿的猫]的厌恶
VP+ADJ+的+N,关心细心的父母,1,句子结构'VP+ADJ+的+N'存在两种可能的解释：1) VP修饰整个'ADJ+的+N'，即'关心（细心的父母）'，表示对具备'细心'特征的父母表示关心；2) 'VP+ADJ+的'整体修饰'N'，即'（关心细心）的父母'，表示父母同时具备'关心'和'细心'两种特征。
VP+ADJ+的+N,玩耍可爱的小猪,1,VP+ADJ+的+N结构存在修饰层级歧义：'玩耍'可同时修饰'可爱的小猫'(VP修饰整体ADJ+的+N)，动宾结构，也可与'可爱'形成复合结构'玩耍可爱的'修饰'小猫'(VP+ADJ+的修饰N)，名词性短语
VP+ADJ+的+N,玩耍快乐的狗狗,1,VP+ADJ+的+N结构存在修饰层次二义性，'玩耍快乐的狗狗'既可理解为（玩耍快乐的)狗狗（玩耍快乐的修饰狗狗），也可理解为玩耍（快乐的狗狗）（玩耍修饰整个名词短语）
VP+ADJ+的+N,偷窃狡猾的老鼠,1,既可以理解为老鼠偷窃且狡猾，也可以理解为某人偷窃这只狡猾的老鼠。
VP+ADJ+的+N,需要强壮的运动员,1,"“需要强壮的运动员”存在VP+ADJ+的+N结构歧义：1. ""需要""直接支配""强壮的运动员""整体（需要[强壮的运动员]）；2. ""需要强壮""组合成VP结构后修饰""运动员""（[需要强壮]的运动员）"
VP+ADJ+的+N,期待简单的学生,1,既可以理解为学生期待简单（的任务），也可以理解为他人期待这个简单的学生。
VP+ADJ+的+N,要求认真的老师,1,"'要求认真的老师'存在VP+ADJ+的+N结构歧义：1. 可以理解为（要求认真）的老师，即老师需要具备""要求认真""的特征；2. 也可以理解为要求（认真的老师），即动作""要求""的宾语是""认真的老师"""
VP+ADJ+的+N,照顾周到的妈妈,1,‘VP+ADJ+的+N’结构存在双重修饰关系：1) 表示照顾（周到的妈妈），“照顾”修饰“周到的妈妈”形成动宾结构; 2) 表示（照顾周到的）妈妈，理解为妈妈是照顾周到的 
VP+ADJ+的+N,照顾细心的妈妈,1,VP+ADJ+的+N结构存在双重修饰关系：1.(照顾+细心)的+妈妈：指具有'照顾行为很细心'特征的妈妈；2.照顾+(细心的妈妈)：指实施照顾行为的对象是'细心的妈妈'
VP+ADJ+的+N,团聚温暖的家人,1,VP+ADJ+的+N结构存在双重解析：1)'团聚'动词支配'温暖的家人'整体；2)'团聚温暖'作为定语修饰'家人'
VP+ADJ+的+N,展示强壮的运动员,1,VP+ADJ+的+N结构存在修饰关系歧义：1. '展示'修饰整个'强壮的运动员'(**展示**强壮的运动员)；2. '展示强壮'作为整体修饰'运动员'(**展示强壮的**运动员)
VP+ADJ+的+N,讨厌凌乱的妈妈,1,VP+ADJ+的+N结构存在双重修饰关系：1.(讨厌凌乱)的+妈妈(妈妈具有讨厌凌乱的特征) 2.讨厌+(凌乱的妈妈)(受事对象是凌乱的妈妈)
VP+ADJ+的+N,吼叫威猛的老虎,1,既可以理解为老虎在吼叫且威猛，也可以理解为某人对威猛的老虎吼叫。
VP+ADJ+的+N,展现强壮的运动员,1,“展现强壮的运动员”存在VP+ADJ+的+N结构歧义。该结构既可理解为动词短语（展现）直接修饰形容词短语（强壮的）和名词（运动员），也可理解为动词短语与形容词短语组合（展现强壮）后共同修饰名词（运动员）。
